Date,Team 1,Team 2,Score 1,Score 2
2/28/2026,North Alabama,West Georgia,63,75
2/28/2026,BYU,West Virginia,71,79
2/28/2026,Furman,Western Carolina,67,86
2/28/2026,Lindenwood,Western Illinois,91,69
2/28/2026,UTEP,Western Kentucky,65,97
2/28/2026,Presbyterian,Winthrop,70,74
2/28/2026,The Citadel,Wofford,93,90
2/28/2026,Air Force,Wyoming,62,66
2/28/2026,Georgetown,Xavier,84,91
3/1/2026,Murray St.,Bradley,78,87
3/1/2026,Quinnipiac,Canisius,67,63
3/1/2026,La Salle,Davidson,64,71
3/1/2026,Northern Iowa,Drake,75,53
3/1/2026,Memphis,East Carolina,68,84
3/1/2026,Southern Illinois,Evansville,81,67
3/1/2026,Mount St. Mary's,Fairfield,69,47
3/1/2026,Charlotte,Florida Atlantic,76,77
3/1/2026,Belmont,Illinois St.,74,81
3/1/2026,Michigan St.,Indiana,77,64
3/1/2026,Illinois Chicago,Indiana St.,63,79
3/1/2026,Iona,Manhattan,69,65
3/1/2026,Saint Peter's,Marist,63,56
3/1/2026,DePaul,Marquette,62,51
3/1/2026,Rutgers,Maryland,69,65
3/1/2026,Merrimack,Niagara,73,66
3/1/2026,Purdue,Ohio St.,74,82
3/1/2026,Rider,Siena,61,76
3/1/2026,Tulane,South Florida,62,90
3/1/2026,Rice,Temple,80,74
3/1/2026,North Texas,UAB,62,58
3/1/2026,Charleston,UNC Wilmington,79,76
3/1/2026,Wichita St.,UTSA,84,67
3/2/2026,Iowa St.,Arizona,57,73
3/2/2026,IU Indy,Cleveland St.,93,101
3/2/2026,South Carolina St.,Delaware St.,61,59
3/2/2026,Idaho,Eastern Washington,85,81
3/2/2026,Lamar,Houston Christian,53,75
3/2/2026,Coppin St.,Howard,70,90
3/2/2026,Stephen F. Austin,Incarnate Word,76,68
3/2/2026,North Carolina Central,Maryland Eastern Shore,77,73
3/2/2026,Norfolk St.,Morgan St.,84,90
3/2/2026,Duke,N.C. State,93,64
3/2/2026,Southeastern Louisiana,New Orleans,82,78
3/2/2026,McNeese,Nicholls,75,65
3/2/2026,Montana St.,Northern Arizona,76,65
3/2/2026,Montana,Northern Colorado,57,85
3/2/2026,Weber St.,Portland St.,60,84
3/2/2026,Idaho St.,Sacramento St.,65,83
3/2/2026,East Texas A&M,Texas A&M Corpus Chris,71,84
3/2/2026,Northwestern St.,UT Rio Grande Valley,62,74
3/3/2026,Grand Canyon,Air Force,86,60
3/3/2026,Grambling St.,Alabama A&M,63,77
3/3/2026,Southern,Alabama St.,71,64
3/3/2026,Mississippi Valley St.,Alcorn St.,64,67
3/3/2026,Kansas,Arizona St.,60,70
3/3/2026,LSU,Auburn,74,88
3/3/2026,San Diego St.,Boise St.,77,86
3/3/2026,Army,Bucknell,55,65
3/3/2026,Eastern Michigan,Buffalo,67,72
3/3/2026,North Carolina A&T,Campbell,72,90
3/3/2026,Akron,Central Michigan,77,64
3/3/2026,BYU,Cincinnati,68,90
3/3/2026,UNC Wilmington,Elon,76,57
3/3/2026,Mississippi St.,Florida,74,108
3/3/2026,San Jose St.,Fresno St.,68,82
3/3/2026,Alabama,Georgia,88,98
3/3/2026,Purdue Fort Wayne,Green Bay,56,64
3/3/2026,Drexel,Hofstra,51,62
3/3/2026,Oregon,Illinois,54,80
3/3/2026,Arkansas Pine Bluff,Jackson St.,78,81
3/3/2026,West Virginia,Kansas St.,63,65
3/3/2026,Holy Cross,Lafayette,82,77
3/3/2026,Georgia St.,Louisiana,75,84
3/3/2026,Syracuse,Louisville,62,77
3/3/2026,UMass Lowell,Maine,67,56
3/3/2026,Ohio,Massachusetts,82,94
3/3/2026,Toledo,Miami OH,72,74
3/3/2026,Vanderbilt,Mississippi,89,86
3/3/2026,Bryant,New Hampshire,83,88
3/3/2026,UMBC,NJIT,91,52
3/3/2026,Clemson,North Carolina,63,67
3/3/2026,Monmouth,Northeastern,89,83
3/3/2026,Kent St.,Northern Illinois,102,76
3/3/2026,Missouri,Oklahoma,64,80
3/3/2026,Louisiana Monroe,Old Dominion,80,87
3/3/2026,Dayton,Richmond,65,60
3/3/2026,Tennessee,South Carolina,78,59
3/3/2026,Georgetown,St. John's,69,72
3/3/2026,Towson,Stony Brook,69,57
3/3/2026,Kentucky,Texas A&M,85,96
3/3/2026,TCU,Texas Tech,73,65
3/3/2026,Oklahoma St.,UCF,111,104
3/3/2026,Nebraska,UCLA,52,72
3/3/2026,Utah St.,UNLV,65,92
3/3/2026,Colorado,Utah,92,78
3/3/2026,George Mason,VCU,65,70
3/3/2026,Albany,Vermont,56,69
3/3/2026,Wake Forest,Virginia,70,75
3/3/2026,Boston College,Virginia Tech,63,72
3/3/2026,Ball St.,Western Michigan,74,71
3/3/2026,Hampton,William & Mary,85,94
3/3/2026,Nevada,Wyoming,73,83
3/3/2026,Seton Hall,Xavier,77,68
3/4/2026,Texas,Arkansas,85,105
3/4/2026,Jacksonville,Bellarmine,79,82
3/4/2026,Creighton,Butler,76,59
3/4/2026,Wagner,Central Connecticut,70,60
3/4/2026,UAB,Charlotte,80,74
3/4/2026,Saint Joseph's,Davidson,70,67
3/4/2026,Villanova,DePaul,76,57
3/4/2026,Milwaukee,Detroit Mercy,63,84
3/4/2026,Stetson,Eastern Kentucky,92,76
3/4/2026,North Alabama,Florida Gulf Coast,58,69
3/4/2026,St. Bonaventure,George Washington,82,91
3/4/2026,Old Dominion,Georgia Southern,84,88
3/4/2026,California,Georgia Tech,76,65
3/4/2026,Baylor,Houston,64,77
3/4/2026,Minnesota,Indiana,47,77
3/4/2026,Louisiana,James Madison,72,87
3/4/2026,Fordham,La Salle,84,87
3/4/2026,Stonehill,Le Moyne,81,71
3/4/2026,Little Rock,Lindenwood,62,72
3/4/2026,Chicago St.,LIU,75,79
3/4/2026,Fairleigh Dickinson,Mercyhurst,61,70
3/4/2026,Colorado St.,New Mexico,82,74
3/4/2026,Rice,North Texas,58,62
3/4/2026,Purdue,Northwestern,70,66
3/4/2026,Stanford,Notre Dame,86,78
3/4/2026,Northern Kentucky,Oakland,85,84
3/4/2026,Kansas City,Oral Roberts,62,84
3/4/2026,Ohio St.,Penn St.,94,62
3/4/2026,Florida St.,Pittsburgh,75,74
3/4/2026,Marquette,Providence,78,56
3/4/2026,Duquesne,Rhode Island,52,64
3/4/2026,Youngstown St.,Robert Morris,53,68
3/4/2026,Loyola Chicago,Saint Louis,65,79
3/4/2026,Eastern Illinois,SIUE,77,71
3/4/2026,Miami FL,SMU,77,69
3/4/2026,Gardner Webb,USC Upstate,65,64
3/4/2026,USC,Washington,72,91
3/4/2026,North Florida,West Georgia,85,93
3/4/2026,Maryland,Wisconsin,45,78
3/4/2026,Cleveland St.,Wright St.,61,90
3/5/2026,Southern,Alabama A&M,88,85
3/5/2026,Grambling St.,Alabama St.,65,63
3/5/2026,Arkansas Pine Bluff,Alcorn St.,83,48
3/5/2026,Georgia Southern,Arkansas St.,80,77
3/5/2026,American,Boston University,73,75
3/5/2026,Abilene Christian,Cal Baptist,48,87
3/5/2026,CSUN,Cal St. Bakersfield,86,84
3/5/2026,UC San Diego,Cal St. Fullerton,71,75
3/5/2026,Loyola MD,Colgate,77,90
3/5/2026,Sam Houston St.,Delaware,80,83
3/5/2026,Tulsa,East Carolina,93,66
3/5/2026,Manhattan,Fairfield,60,71
3/5/2026,Middle Tennessee,FIU,73,67
3/5/2026,Bethune Cookman,Florida A&M,77,81
3/5/2026,UC Riverside,Hawaii,74,93
3/5/2026,Sacred Heart,Iona,91,80
3/5/2026,Michigan,Iowa,71,68
3/5/2026,Mississippi Valley St.,Jackson St.,77,85
3/5/2026,Holy Cross,Lehigh,66,69
3/5/2026,Louisiana Tech,Liberty,76,71
3/5/2026,UC Davis,Long Beach St.,76,70
3/5/2026,San Diego,Loyola Marymount,66,62
3/5/2026,Delaware St.,Maryland Eastern Shore,57,56
3/5/2026,South Florida,Memphis,96,89
3/5/2026,Rutgers,Michigan St.,87,91
3/5/2026,Western Kentucky,Missouri St.,74,87
3/5/2026,Coppin St.,Morgan St.,66,70
3/5/2026,Bucknell,Navy,69,74
3/5/2026,Jacksonville St.,New Mexico St.,75,77
3/5/2026,Howard,Norfolk St.,84,76
3/5/2026,South Carolina St.,North Carolina Central,80,64
3/5/2026,Oral Roberts,North Dakota St.,65,76
3/5/2026,Evansville,Northern Iowa,59,68
3/5/2026,Pepperdine,Portland,68,77
3/5/2026,Lindenwood,Southeast Missouri,66,68
3/5/2026,Drake,Southern Illinois,67,63
3/5/2026,James Madison,Southern Miss,80,86
3/5/2026,Utah Valley,Southern Utah,92,88
3/5/2026,South Dakota St.,St. Thomas,67,80
3/5/2026,UT Arlington,Tarleton St.,65,60
3/5/2026,Tulane,Temple,60,89
3/5/2026,Eastern Illinois,Tennessee Martin,63,66
3/5/2026,Prairie View A&M,Texas Southern,70,59
3/5/2026,Cal Poly,UC Irvine,85,107
3/5/2026,Kennesaw St.,UTEP,71,78
3/5/2026,Indiana St.,Valparaiso,62,63
3/6/2026,Northern Illinois,Akron,55,94
3/6/2026,Stetson,Austin Peay,60,69
3/6/2026,Central Michigan,Ball St.,69,85
3/6/2026,Drake,Belmont,100,79
3/6/2026,Valparaiso,Bradley,84,90
3/6/2026,Penn,Brown,82,61
3/6/2026,Bellarmine,Central Arkansas,73,86
3/6/2026,The Citadel,Chattanooga,88,85
3/6/2026,VCU,Dayton,68,62
3/6/2026,Bowling Green,Eastern Michigan,77,69
3/6/2026,Columbia,Harvard,71,81
3/6/2026,Gardner Webb,High Point,59,81
3/6/2026,Northern Iowa,Illinois St.,74,52
3/6/2026,Western Michigan,Kent St.,78,86
3/6/2026,Florida Gulf Coast,Lipscomb,77,53
3/6/2026,Sacred Heart,Merrimack,48,70
3/6/2026,Southeast Missouri,Morehead St.,61,66
3/6/2026,Illinois Chicago,Murray St.,92,79
3/6/2026,Northeastern,North Carolina A&T,88,72
3/6/2026,Denver,North Dakota,67,83
3/6/2026,Miami OH,Ohio,110,108
3/6/2026,West Georgia,Queens,63,71
3/6/2026,Presbyterian,Radford,91,85
3/6/2026,Fairfield,Saint Peter's,74,55
3/6/2026,UNLV,San Diego St.,86,89
3/6/2026,San Diego,Seattle,56,58
3/6/2026,St. John's,Seton Hall,72,65
3/6/2026,Georgia Southern,South Alabama,94,85
3/6/2026,Nebraska Omaha,South Dakota,76,62
3/6/2026,Tennessee Martin,Tennessee St.,55,68
3/6/2026,Southern Miss,Texas St.,81,77
3/6/2026,Buffalo,Toledo,78,99
3/6/2026,Longwood,UNC Asheville,82,85
3/6/2026,VMI,UNC Greensboro,70,84
3/6/2026,Portland,Washington St.,74,68
3/6/2026,UCF,West Virginia,62,77
3/6/2026,Charleston Southern,Winthrop,81,86
3/7/2026,UT Arlington,Abilene Christian,64,57
3/7/2026,Auburn,Alabama,84,96
3/7/2026,Southern Miss,Appalachian St.,86,73
3/7/2026,Queens,Austin Peay,90,83
3/7/2026,Utah,Baylor,75,101
3/7/2026,Notre Dame,Boston College,69,77
3/7/2026,Northern Iowa,Bradley,73,69
3/7/2026,Texas Tech,BYU,76,82
3/7/2026,Cal St. Bakersfield,Cal Poly,76,108
3/7/2026,Florida Gulf Coast,Central Arkansas,63,73
3/7/2026,Georgia Tech,Clemson,76,79
3/7/2026,Georgia Southern,Coastal Carolina,96,72
3/7/2026,Arizona,Colorado,89,79
3/7/2026,Boise St.,Colorado St.,78,67
3/7/2026,Cal St. Fullerton,CSUN,90,77
3/7/2026,Cornell,Dartmouth,111,90
3/7/2026,Louisiana Tech,Delaware,81,38
3/7/2026,Butler,DePaul,81,71
3/7/2026,Northeastern,Drexel,77,84
3/7/2026,North Carolina,Duke,61,76
3/7/2026,Richmond,Duquesne,77,79
3/7/2026,The Citadel,East Tennessee St.,76,83
3/7/2026,Western Kentucky,FIU,67,92
3/7/2026,SMU,Florida St.,78,91
3/7/2026,Rhode Island,Fordham,49,61
3/7/2026,Saint Louis,George Mason,57,86
3/7/2026,Providence,Georgetown,79,80
3/7/2026,Fresno St.,Grand Canyon,60,85
3/7/2026,Long Beach St.,Hawaii,84,75
3/7/2026,UNC Asheville,High Point,71,75
3/7/2026,Sacramento St.,Idaho,45,68
3/7/2026,Northern Arizona,Idaho St.,65,73
3/7/2026,Drake,Illinois Chicago,51,72
3/7/2026,Arizona St.,Iowa St.,65,86
3/7/2026,Kansas St.,Kansas,85,104
3/7/2026,Florida,Kentucky,84,77
3/7/2026,Sam Houston St.,Liberty,72,79
3/7/2026,Wagner,LIU,56,64
3/7/2026,George Washington,Loyola Chicago,62,68
3/7/2026,Texas A&M,LSU,94,91
3/7/2026,Connecticut,Marquette,62,68
3/7/2026,Western Carolina,Mercer,77,73
3/7/2026,Stonehill,Mercyhurst,51,56
3/7/2026,Louisville,Miami FL,92,89
3/7/2026,Northwestern,Minnesota,66,67
3/7/2026,South Carolina,Mississippi,64,61
3/7/2026,Georgia,Mississippi St.,102,96
3/7/2026,Arkansas,Missouri,88,84
3/7/2026,Middle Tennessee,Missouri St.,75,63
3/7/2026,Stanford,N.C. State,85,84
3/7/2026,Air Force,Nevada,59,74
3/7/2026,Kennesaw St.,New Mexico St.,76,79
3/7/2026,Maine,NJIT,58,60
3/7/2026,Nebraska Omaha,North Dakota St.,50,74
3/7/2026,Indiana,Ohio St.,78,91
3/7/2026,Houston,Oklahoma St.,82,75
3/7/2026,Washington,Oregon,79,85
3/7/2026,Seattle,Pacific,58,61
3/7/2026,Wisconsin,Purdue,97,93
3/7/2026,Marist,Quinnipiac,77,75
3/7/2026,La Salle,Saint Joseph's,76,88
3/7/2026,Furman,Samford,86,81
3/7/2026,Portland,San Francisco,65,82
3/7/2026,Wyoming,San Jose St.,88,78
3/7/2026,Mount St. Mary's,Siena,58,63
3/7/2026,Cal Baptist,Southern Utah,82,75
3/7/2026,Davidson,St. Bonaventure,68,63
3/7/2026,North Dakota,St. Thomas,67,66
3/7/2026,Campbell,Stony Brook,96,89
3/7/2026,Pittsburgh,Syracuse,71,69
3/7/2026,Cincinnati,TCU,63,73
3/7/2026,Vanderbilt,Tennessee,86,82
3/7/2026,Morehead St.,Tennessee St.,67,93
3/7/2026,Oklahoma,Texas,88,85
3/7/2026,Hampton,Towson,68,74
3/7/2026,UC Davis,UC Irvine,69,79
3/7/2026,UC San Diego,UC Santa Barbara,64,63
3/7/2026,Albany,UMass Lowell,76,81
3/7/2026,New Hampshire,UMBC,69,84
3/7/2026,UCLA,USC,89,68
3/7/2026,New Mexico,Utah St.,90,94
3/7/2026,Utah Valley,Utah Tech,104,101
3/7/2026,Jacksonville St.,UTEP,64,61
3/7/2026,Bryant,Vermont,57,77
3/7/2026,Xavier,Villanova,78,91
3/7/2026,Virginia Tech,Virginia,72,76
3/7/2026,California,Wake Forest,73,80
3/7/2026,Florida Atlantic,Wichita St.,70,88
3/7/2026,Elon,William & Mary,62,72
3/7/2026,Presbyterian,Winthrop,71,73
3/7/2026,UNC Greensboro,Wofford,75,72
3/7/2026,Princeton,Yale,53,78
3/8/2026,Queens,Central Arkansas,98,93
3/8/2026,Towson,Charleston,81,56
3/8/2026,Western Carolina,East Tennessee St.,67,69
3/8/2026,UNC Greensboro,Furman,75,81
3/8/2026,Northern Kentucky,Green Bay,96,76
3/8/2026,Winthrop,High Point,76,91
3/8/2026,William & Mary,Hofstra,61,92
3/8/2026,Northern Iowa,Illinois Chicago,84,69
3/8/2026,Colgate,Lehigh,69,76
3/8/2026,Georgia Southern,Marshall,82,78
3/8/2026,Illinois,Maryland,78,72
3/8/2026,Marist,Merrimack,57,58
3/8/2026,Michigan St.,Michigan,80,90
3/8/2026,Drexel,Monmouth,57,65
3/8/2026,Idaho,Montana St.,78,74
3/8/2026,Boston University,Navy,73,72
3/8/2026,Iowa,Nebraska,75,84
3/8/2026,Houston Christian,New Orleans,60,73
3/8/2026,Northwestern St.,Nicholls,47,61
3/8/2026,North Dakota,North Dakota St.,62,70
3/8/2026,San Francisco,Oregon St.,77,78
3/8/2026,Idaho St.,Portland St.,78,85
3/8/2026,UTSA,Rice,71,80
3/8/2026,Penn St.,Rutgers,62,74
3/8/2026,Pacific,Santa Clara,68,76
3/8/2026,Fairfield,Siena,61,76
3/8/2026,Charlotte,South Florida,60,83
3/8/2026,Southern Miss,Troy,70,78
3/8/2026,Memphis,Tulane,96,95
3/8/2026,Temple,Tulsa,76,78
3/8/2026,East Carolina,UAB,83,90
3/8/2026,Campbell,UNC Wilmington,85,70
